image_path,fruit_type,state,split
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.54.30 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.54.58 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.55.08 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.55.15 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.55.35 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.55.41 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.55.47 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.55.53 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.01 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.06 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.11 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.16 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.21 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.30 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.37 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.41 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.49 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.54 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.56.59 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.57.04 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.57.14 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.57.22 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.57.29 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.57.34 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.57.46 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.01 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.07 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.13 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.18 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.33 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.38 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.43 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.49 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.53 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.58.57 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.59.02 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.59.15 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.59.23 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.59.32 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.59.51 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.00.11 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.00.17 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.00.31 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.00.38 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.00.44 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.00.49 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.01.10 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.01.21 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.01.26 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.01.27 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.01.32 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 9.01.35 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.17.05 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.17.14 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.17.19 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.25.34 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.25.41 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.25.46 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.25.54 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.26.01 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.26.07 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.26.13 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.26.21 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.26.27 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.11 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.15 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.22 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.26 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.31 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.35 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.46 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.52 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.27.56 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.28.04 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.28.09 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.47.14 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.47.28 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.47.41 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.47.51 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.47.57 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.48.07 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.48.24 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.48.32 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.48.40 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.48.46 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.49.04 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.49.15 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.49.20 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.49.25 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.49.30 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.49.41 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.49.52 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.49.59 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.50.04 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.50.15 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.50.26 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.50.40 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.50.47 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.50.54 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.51.21 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.51.30 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.51.38 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.52.11 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.52.16 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.52.21 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.52.37 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.52.42 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.52.48 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.53.03 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.53.09 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.53.15 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/translation_Screen Shot 2018-06-12 at 8.53.29 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.17.27 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.17.33 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.17.38 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.17.57 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.18.07 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.18.43 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.18.50 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.18.57 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.19.08 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.19.12 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.19.17 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.19.28 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.19.35 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.19.42 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/rotated_by_75_Screen Shot 2018-06-12 at 9.19.49 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.17.27 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.17.33 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.17.38 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.17.44 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.17.57 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.18.11 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.18.43 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.18.50 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.18.57 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.19.03 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.19.08 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.19.12 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.19.17 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.19.28 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.19.49 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.01 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.07 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.14 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.20 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.31 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.36 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.47 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.52 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.20.56 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.21.00 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.21.05 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.21.10 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.21.20 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.21.25 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.22.19 PM.png,banana,rotten,train
/hy-tmp/fruit_classifier/dataset/train/rottenbanana/saltandpepper_Screen Shot 2018-06-12 at 9.22.25 PM.png,banana,rotten,train
